century	postnominal	total	text	weight	type
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	0	511	cocathom1.o3.psd	Light	ProperN
11	1	438	cocathom2.o3.psd	Light	ProperN
11	1	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	438	cocathom2.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
11	0	35	codocu3.o3.psd	Light	ProperN
